date,time,username,wrist,activity,acceleration_x,acceleration_y,acceleration_z,gyro_x,gyro_y,gyro_z
2017-7-16,15:9:8:783415973,viktor,1,0,-0.5583,-1.2021,-0.2631,1.5821,0.4942,-2.2588
2017-7-16,15:9:8:983421027,viktor,1,0,-0.2185,-0.8526,-0.2644,0.1336,-2.7426,-0.0128
2017-7-16,15:9:9:183413982,viktor,1,0,-0.4990,-0.8191,-0.2748,0.8913,2.5946,-0.3912
2017-7-16,15:9:9:383414983,viktor,1,0,-0.3644,-1.2275,-0.3136,-1.0882,-0.8800,0.3812
2017-7-16,15:9:9:583639025,viktor,1,0,-0.4661,-1.3076,-0.1409,-1.4251,0.7642,1.3138
2017-7-16,15:9:9:783478021,viktor,1,0,-0.2795,-0.6653,-0.0531,-0.8411,-0.3201,1.1435
2017-7-16,15:9:9:983632981,viktor,1,0,-0.4841,-1.0766,-0.2148,1.4402,-0.2646,-2.5544
2017-7-16,15:9:10:183139026,viktor,1,0,-0.0307,-1.0684,-0.2723,0.2997,-2.8513,-0.0935
2017-7-16,15:9:10:585391998,viktor,1,0,-0.6233,-0.7621,-0.2459,0.8227,1.9923,-0.7610
2017-7-16,15:9:10:784888982,viktor,1,0,-0.4769,-1.2330,-0.1101,-1.3387,0.9215,1.4775
2017-7-16,15:9:10:985028982,viktor,1,0,-0.2780,-0.6969,-0.0471,-0.6652,-0.1925,1.2017
2017-7-16,15:9:11:184821009,viktor,1,0,-0.4538,-1.1273,-0.2775,1.5806,-0.2295,-3.1614
2017-7-16,15:9:11:384827017,viktor,1,0,-0.2528,-1.3899,-0.1766,0.2714,-1.9408,0.3056
2017-7-16,15:9:11:584818005,viktor,1,0,-0.4760,-0.7303,-0.2964,0.6085,0.6841,-0.9439
2017-7-16,15:9:11:784995973,viktor,1,0,-0.3171,-1.2896,-0.2739,-0.7155,0.4126,0.7966
2017-7-16,15:9:11:984929978,viktor,1,0,-0.4880,-1.2342,-0.1432,-1.1423,1.0263,1.2660
2017-7-16,15:9:12:184822976,viktor,1,0,-0.2941,-0.7606,-0.0706,-0.8355,0.0140,1.2693
2017-7-16,15:9:12:384822010,viktor,1,0,-0.4400,-1.0767,-0.1340,1.3400,-0.1281,-2.2561
2017-7-16,15:9:12:584836006,viktor,1,0,0.0032,-1.3466,-0.1215,0.3619,-2.2427,0.3120
2017-7-16,15:9:12:784711003,viktor,1,0,-0.6071,-0.6807,-0.1881,0.9935,1.4530,-0.9406
2017-7-16,15:9:12:984817028,viktor,1,0,-0.3126,-1.1772,-0.3072,-0.7983,-0.8243,0.4012
2017-7-16,15:9:13:184823989,viktor,1,0,-0.4524,-1.2077,-0.1416,-1.3804,1.3186,1.0811
2017-7-16,15:9:13:384826004,viktor,1,0,-0.2881,-0.7144,-0.0537,-1.1034,-0.3977,1.4267
2017-7-16,15:9:13:584977984,viktor,1,0,-0.3600,-0.7871,-0.1085,1.0728,-0.5281,-2.0171
2017-7-16,15:9:13:784934997,viktor,1,0,-0.2237,-1.3586,-0.1984,0.8443,-1.5912,-0.3312
2017-7-16,15:9:13:984892010,viktor,1,0,-0.5910,-0.7193,-0.2578,0.8714,1.4296,-0.8663
2017-7-16,15:9:14:184908986,viktor,1,0,-0.2926,-1.1613,-0.3748,-1.0669,-1.0524,0.8576
2017-7-16,15:9:14:384818971,viktor,1,0,-0.4019,-1.1367,-0.1707,-1.0476,1.3716,0.5823
2017-7-16,15:9:14:584823012,viktor,1,0,-0.2564,-0.6477,-0.0496,-1.0065,-0.4971,1.0342
2017-7-16,15:9:14:784821987,viktor,1,0,-0.3943,-0.9887,-0.1292,1.5222,-0.2678,-1.9453
2017-7-16,15:9:14:984658002,viktor,1,0,-0.0130,-1.2190,-0.2628,0.5920,-1.1857,0.0104
2017-7-16,15:9:15:184853017,viktor,1,0,-0.5377,-0.7879,-0.2822,0.6128,1.1367,-0.5611
2017-7-16,15:9:15:384947001,viktor,1,0,-0.2984,-1.2738,-0.2489,-1.2776,-1.0437,0.7174
2017-7-16,15:9:15:584830999,viktor,1,0,-0.5258,-1.0249,-0.1066,-0.8833,1.6115,0.4452
2017-7-16,15:9:15:784846007,viktor,1,0,-0.2877,-0.6876,-0.0527,-0.4330,-0.4005,0.9064
2017-7-16,15:9:15:984890997,viktor,1,0,-0.3921,-1.0360,-0.1317,1.3166,0.4422,-1.5281
2017-7-16,15:9:16:185088992,viktor,1,0,-0.1481,-1.1150,-0.2329,0.4519,-0.6320,-0.1761
2017-7-16,15:9:16:384814023,viktor,1,0,-0.5159,-0.7856,-0.2202,0.5436,0.7621,-0.3343
2017-7-16,15:9:16:584841012,viktor,1,0,-0.2231,-1.2502,-0.2958,-0.8641,-0.9555,0.4318
2017-7-16,15:9:16:784828007,viktor,1,0,-0.3948,-1.0958,-0.1585,-0.8117,1.1468,0.4864
2017-7-16,15:9:16:984821021,viktor,1,0,-0.2182,-0.7439,-0.0873,-0.7622,0.1278,1.0550
2017-7-16,15:9:17:184837996,viktor,1,0,-0.3664,-1.0893,-0.1603,0.5152,-0.9960,-1.1740
2017-7-16,15:9:17:384818017,viktor,1,0,-0.2026,-1.1393,-0.2099,0.7740,0.2079,-0.5843
2017-7-16,15:9:17:584869980,viktor,1,0,-0.4705,-0.7915,-0.2169,0.6435,0.0391,-0.7653
2017-7-16,15:9:17:785079002,viktor,1,0,-0.3927,-1.2475,-0.3712,-0.4049,0.8793,0.4403
2017-7-16,15:9:17:985543012,viktor,1,0,-0.3212,-1.3145,-0.2268,-1.8457,0.2862,1.5613
2017-7-16,15:9:18:185096025,viktor,1,0,-0.2326,-0.6072,-0.0981,-1.0357,0.4250,1.1897
2017-7-16,15:9:18:384823977,viktor,1,0,-0.3913,-0.9973,-0.1522,0.6890,-1.3613,-1.9489
2017-7-16,15:9:18:584815979,viktor,1,0,-0.1170,-1.0792,-0.2494,1.2821,-0.1741,-0.9269
2017-7-16,15:9:18:784833014,viktor,1,0,-0.5951,-0.8206,-0.3129,0.6078,0.5265,-1.0503
2017-7-16,15:9:18:984969973,viktor,1,0,-0.4108,-1.3571,-0.3074,-1.2244,-0.4775,1.0345
2017-7-16,15:9:19:184819996,viktor,1,0,-0.3398,-1.2486,-0.1069,-1.2786,0.9967,1.7981
2017-7-16,15:9:19:384877979,viktor,1,0,-0.2518,-0.6078,-0.0816,-0.6797,0.1907,1.3475
2017-7-16,15:9:19:584877014,viktor,1,0,-0.5416,-0.9474,-0.2717,1.1211,-0.7730,-2.1954
2017-7-16,15:9:19:784556984,viktor,1,0,-0.2861,-1.0857,-0.2322,0.8034,-0.7937,-1.0429
2017-7-16,15:9:19:985381007,viktor,1,0,-0.4788,-0.8282,-0.2251,0.8127,0.6482,-0.5322
2017-7-16,15:9:20:184814989,viktor,1,0,-0.4423,-1.3682,-0.3297,-0.7030,0.6250,0.5532
2017-7-16,15:9:20:584433019,viktor,1,0,-0.4917,-1.2627,-0.1670,-1.3461,1.0361,1.5620
2017-7-16,15:9:20:784115016,viktor,1,0,-0.4269,-0.9920,-0.1438,1.4402,-0.8670,-2.5309
2017-7-16,15:9:20:983762025,viktor,1,0,0.1869,-1.2483,-0.4416,0.2651,-3.8372,-0.2244
2017-7-16,15:9:21:184071004,viktor,1,0,-0.6194,-0.6729,-0.1837,0.9172,1.9437,-1.3989
2017-7-16,15:9:21:384207010,viktor,1,0,-0.2426,-1.3727,-0.3118,-1.0522,-0.1723,1.1020
2017-7-16,15:9:21:584065973,viktor,1,0,-0.5659,-1.2141,-0.1683,-1.2485,1.8746,1.6030
2017-7-16,15:9:21:784466981,viktor,1,0,-0.2521,-0.7056,-0.0430,-1.0217,-0.2894,1.4392
2017-7-16,15:9:21:984228014,viktor,1,0,-0.4940,-1.0659,-0.1597,1.3829,-0.7303,-2.5519
2017-7-16,15:9:22:183497011,viktor,1,0,0.2025,-1.0387,-0.2445,0.8784,-1.1240,0.1745
2017-7-16,15:9:22:384132027,viktor,1,0,-0.7115,-0.8088,-0.1634,1.0753,2.0651,-0.8807
2017-7-16,15:9:22:584308981,viktor,1,0,-0.2983,-1.3621,-0.2917,-1.6307,-1.4873,0.7775
2017-7-16,15:9:22:784084022,viktor,1,0,-0.5341,-1.1526,-0.1095,-1.3317,1.3412,0.9632
2017-7-16,15:9:22:984251022,viktor,1,0,-0.2514,-0.7092,-0.0088,-0.8483,-0.5015,1.2817
2017-7-16,15:9:23:184071004,viktor,1,0,-0.4320,-0.9518,-0.1652,1.5375,-0.0608,-2.4104
2017-7-16,15:9:23:384069025,viktor,1,0,-0.0309,-1.3936,-0.2007,0.4348,-1.3328,0.1100
2017-7-16,15:9:23:584065020,viktor,1,0,-0.6039,-0.6326,-0.1257,0.3618,0.2684,-0.9942
2017-7-16,15:9:23:784189999,viktor,1,0,-0.2049,-1.2468,-0.2760,-0.6890,-0.1902,0.9019
2017-7-16,15:9:23:984165012,viktor,1,0,-0.5548,-1.2987,-0.1585,-0.9336,1.7994,1.3183
2017-7-16,15:9:24:184065997,viktor,1,0,-0.2312,-0.7354,-0.0775,-1.1354,-0.4251,2.0007
2017-7-16,15:9:24:384208023,viktor,1,0,-0.3555,-0.8466,-0.1717,0.8834,-0.6168,-1.9394
2017-7-16,15:9:24:584318995,viktor,1,0,-0.0038,-1.2437,-0.2006,0.6853,0.1437,-1.0457
2017-7-16,15:9:24:784124016,viktor,1,0,-0.7198,-0.6699,-0.0799,0.0215,-1.6432,-1.0458
2017-7-16,15:9:24:984067022,viktor,1,0,-0.3014,-1.2423,-0.3135,-0.0526,1.3995,0.6120
2017-7-16,15:9:25:183847010,viktor,1,0,-0.5039,-1.1667,-0.2091,-1.1713,0.9516,1.4388
2017-7-16,15:9:25:384064972,viktor,1,0,-0.2474,-0.7965,-0.0522,-0.9366,0.6062,1.2704
2017-7-16,15:9:25:584195971,viktor,1,0,-0.3743,-0.8883,-0.1083,1.0614,-0.7575,-1.7482
2017-7-16,15:9:25:784281015,viktor,1,0,-0.0358,-1.2039,-0.1197,1.1097,-0.3171,-0.7759
2017-7-16,15:9:25:984503984,viktor,1,0,-0.5850,-0.7668,-0.1655,0.6820,0.6658,-0.6926
2017-7-16,15:9:26:184060990,viktor,1,0,-0.1860,-1.2569,-0.3107,-0.8080,-0.0758,0.7399
2017-7-16,15:9:26:384072005,viktor,1,0,-0.5379,-1.2215,-0.1679,-1.2342,1.3780,1.0560
2017-7-16,15:9:26:584071993,viktor,1,0,-0.2203,-0.8168,-0.0424,-1.1126,-0.2242,1.5393
2017-7-16,15:9:26:784067988,viktor,1,0,-0.3787,-0.7997,-0.1180,0.9644,-0.7117,-1.4675
2017-7-16,15:9:26:984102010,viktor,1,0,-0.1841,-1.5340,-0.1711,0.9303,0.5179,-0.5245
2017-7-16,15:9:27:184063971,viktor,1,0,-0.6580,-0.7052,-0.1567,0.3841,-0.4895,-0.8389
2017-7-16,15:9:27:384068012,viktor,1,0,-0.3040,-1.2463,-0.3105,-0.4308,0.9583,0.3759
2017-7-16,15:9:27:584061980,viktor,1,0,-0.4460,-1.3203,-0.1750,-1.9224,0.5885,0.9776
2017-7-16,15:9:27:784235000,viktor,1,0,-0.2839,-0.7252,-0.0376,-1.1098,-0.0783,1.7096
2017-7-16,15:9:27:984072983,viktor,1,0,-0.3572,-0.7884,-0.1399,0.7245,-0.7884,-1.3944
2017-7-16,15:9:28:184069991,viktor,1,0,-0.3064,-1.4756,-0.1563,1.0677,0.2698,-1.3129
2017-7-16,15:9:28:384064018,viktor,1,0,-0.7615,-0.7255,-0.0931,0.6622,0.5531,-1.2850
2017-7-16,15:9:28:584142982,viktor,1,0,-0.2897,-1.1719,-0.3484,-0.4566,0.7882,0.7158
2017-7-16,15:9:28:784110009,viktor,1,0,-0.5496,-1.2654,-0.1744,-1.4013,1.2235,1.0001
2017-7-16,15:9:28:984037995,viktor,1,0,-0.2328,-0.8057,-0.0303,-1.1611,-0.2288,1.6108
2017-7-16,15:9:29:184078991,viktor,1,0,-0.3349,-0.7201,-0.1107,1.0386,-0.5280,-1.5117
2017-7-16,15:9:29:384063005,viktor,1,0,-0.2885,-1.4929,-0.1149,1.0902,0.5221,-0.8791
2017-7-16,15:9:29:584061026,viktor,1,0,-0.7032,-0.6772,-0.2031,0.7389,1.1569,-1.0271
2017-7-16,15:9:29:784364998,viktor,1,0,-0.2969,-1.1840,-0.3407,-0.8130,0.1130,0.7629
2017-7-16,15:9:29:983541011,viktor,1,0,-0.4829,-1.1927,-0.1429,-1.5806,0.4402,1.3350
2017-7-16,15:9:30:184177994,viktor,1,0,-0.2438,-0.8430,-0.0655,-0.9492,-0.0464,1.7545
2017-7-16,15:9:30:583117008,viktor,1,0,-0.3284,-0.6256,-0.1305,0.7799,-0.5210,-1.8341
2017-7-16,15:9:30:784024000,viktor,1,0,-0.6148,-0.7579,-0.2131,0.2188,-0.3932,-1.2264
2017-7-16,15:9:30:983995974,viktor,1,0,-0.3139,-1.1945,-0.3590,-0.4020,0.5988,1.1878
2017-7-16,15:9:31:183996975,viktor,1,0,-0.5837,-1.2374,-0.2162,-0.6838,1.7826,1.3360
2017-7-16,15:9:31:383985996,viktor,1,0,-0.1544,-0.7486,-0.1405,-1.1827,-0.4726,1.7708
2017-7-16,15:9:31:583975970,viktor,1,0,-0.3828,-0.6808,-0.2170,0.7987,0.0253,-1.6795
2017-7-16,15:9:31:783976972,viktor,1,0,-0.4788,-1.3942,-0.2101,0.9717,1.3401,-1.4137
2017-7-16,15:9:31:984555006,viktor,1,0,-0.5516,-0.6754,-0.1232,0.0480,-1.3185,-0.7325
2017-7-16,15:9:32:184017002,viktor,1,0,-0.4381,-1.1514,-0.3629,0.1644,1.1416,0.0666
2017-7-16,15:9:32:383991003,viktor,1,0,-0.5436,-1.2026,-0.2289,-0.7485,1.1551,1.3156
2017-7-16,15:9:32:583985984,viktor,1,0,-0.1897,-0.8007,-0.1073,-1.5988,-0.6108,1.9336
2017-7-16,15:9:32:784277021,viktor,1,0,-0.3521,-0.8251,-0.1301,0.3022,-0.1535,-0.8715
2017-7-16,15:9:32:984012007,viktor,1,0,-0.2966,-1.2382,-0.2684,1.5362,1.4431,-1.4838
2017-7-16,15:9:33:183978974,viktor,1,0,-0.5685,-0.7576,-0.2436,0.4257,-1.1597,-1.0608
2017-7-16,15:9:33:383973002,viktor,1,0,-0.3778,-1.2525,-0.4364,-0.5874,0.1684,0.6460
2017-7-16,15:9:33:584151029,viktor,1,0,-0.6147,-1.1925,-0.2205,-0.6984,1.7322,1.1697
2017-7-16,15:9:33:783985018,viktor,1,0,-0.2302,-0.8499,-0.0932,-1.1771,-0.7315,2.4596
2017-7-16,15:9:33:984189987,viktor,1,0,-0.3346,-0.6889,-0.2951,1.0275,0.5303,-1.7906
2017-7-16,15:9:34:183978974,viktor,1,0,-0.3250,-1.3036,-0.2687,1.0240,0.0651,-1.9261
2017-7-16,15:9:34:384155988,viktor,1,0,-0.6719,-0.7337,-0.1992,0.2286,-1.4311,-1.3080
2017-7-16,15:9:34:583972990,viktor,1,0,-0.3278,-1.2429,-0.3949,-0.2352,0.1568,0.7820
2017-7-16,15:9:34:783986985,viktor,1,0,-0.4621,-1.2235,-0.1730,-0.8542,1.6812,1.3364
2017-7-16,15:9:34:983990013,viktor,1,0,-0.2295,-0.7830,-0.0654,-1.0702,-0.0427,2.0030
2017-7-16,15:9:35:183983981,viktor,1,0,-0.3441,-0.7150,-0.1553,0.7437,-0.0102,-1.3391
2017-7-16,15:9:35:384039998,viktor,1,0,-0.3663,-1.4001,-0.3109,0.7173,-0.7245,-1.6607
2017-7-16,15:9:35:583981990,viktor,1,0,-0.6052,-0.6851,-0.1756,0.5425,0.0771,-1.1524
2017-7-16,15:9:35:783976018,viktor,1,0,-0.3816,-1.2674,-0.3436,-0.4250,0.3691,0.8111
2017-7-16,15:9:35:984202980,viktor,1,0,-0.5944,-1.4252,-0.2721,-1.1256,1.4222,2.0545
2017-7-16,15:9:36:184041023,viktor,1,0,-0.3919,-0.5181,-0.1289,-1.5579,0.3464,2.5987
2017-7-16,15:9:36:383975028,viktor,1,0,-0.4206,-0.5806,-0.1357,0.2362,-0.2240,-1.2204
2017-7-16,15:9:36:584146022,viktor,1,0,-0.4986,-1.3690,-0.4113,1.9044,-0.2989,-2.5825
2017-7-16,15:9:36:784014999,viktor,1,0,-0.5747,-0.9119,-0.3229,0.7929,-1.1957,-1.8289
2017-7-16,15:9:36:983976006,viktor,1,0,-0.5085,-1.1537,-0.3860,0.0460,2.0022,0.5539
2017-7-16,15:9:37:183974981,viktor,1,0,-0.5683,-1.2947,-0.2092,-1.6575,0.7559,1.6654
2017-7-16,15:9:37:383991003,viktor,1,0,-0.2624,-0.8238,-0.0725,-1.2406,0.5140,1.7445
2017-7-16,15:9:37:583985984,viktor,1,0,-0.3715,-0.7939,-0.1671,0.4187,-1.0447,-1.2227
2017-7-16,15:9:37:783972978,viktor,1,0,-0.3584,-1.3211,-0.2980,1.4113,1.0512,-1.5579
2017-7-16,15:9:37:982993006,viktor,1,0,-0.6908,-0.7896,-0.2374,0.3661,-1.5039,-1.0217
2017-7-16,15:9:38:183071017,viktor,1,0,-0.3106,-1.0742,-0.3530,-0.1889,0.7154,0.3142
2017-7-16,15:9:38:382193982,viktor,1,0,-0.3967,-1.1134,-0.1583,-1.1267,0.9855,1.3654
2017-7-16,15:9:38:581394016,viktor,1,0,-0.2076,-0.8730,-0.0699,-1.1661,0.1321,2.1826
2017-7-16,15:9:38:780587971,viktor,1,0,-0.3089,-0.6423,-0.1306,0.2615,-0.7206,-0.8558
2017-7-16,15:9:38:979878008,viktor,1,0,-0.4740,-1.3869,-0.2816,1.7088,1.7886,-2.0474
2017-7-16,15:9:39:178993999,viktor,1,0,-0.4559,-0.7512,-0.1447,0.0456,-2.7853,-1.1511
2017-7-16,15:9:39:378184974,viktor,1,0,-0.2420,-1.1430,-0.3612,-0.1179,1.6036,0.6068
2017-7-16,15:9:39:577539980,viktor,1,0,-0.6007,-1.3297,-0.1702,-1.2405,1.2921,1.3462
2017-7-16,15:9:39:776657998,viktor,1,0,-0.2213,-0.7913,-0.0908,-1.3317,0.2592,1.8092
2017-7-16,15:9:39:976122975,viktor,1,0,-0.3577,-0.6954,-0.1528,0.5996,-1.0321,-1.6013
2017-7-16,15:9:40:175128996,viktor,1,0,-0.3482,-1.5145,-0.2828,1.1441,0.8857,-1.5437
2017-7-16,15:9:40:573974013,viktor,1,0,-0.6747,-0.7258,-0.1735,0.1329,-1.1542,-1.0761
2017-7-16,15:9:40:772830009,viktor,1,0,-0.5946,-1.2222,-0.2174,-0.7397,1.7096,1.1240
2017-7-16,15:9:40:972630977,viktor,1,0,-0.2003,-0.8456,-0.0811,-1.2587,-0.2882,1.9092
2017-7-16,15:9:41:171356022,viktor,1,0,-0.3724,-0.7489,-0.1452,0.5828,-0.3400,-1.4264
2017-7-16,15:9:41:370710015,viktor,1,0,-0.2671,-1.4025,-0.1638,1.4199,1.1110,-1.4371
2017-7-16,15:9:41:569944977,viktor,1,0,-0.5661,-0.7268,-0.1819,0.3397,-1.2622,-0.8011
2017-7-16,15:9:41:769101977,viktor,1,0,-0.3432,-1.1033,-0.3730,-0.4048,0.9684,0.6994
2017-7-16,15:9:41:968420028,viktor,1,0,-0.4013,-1.0674,-0.1377,-1.0412,0.9258,1.3367
2017-7-16,15:9:42:167891025,viktor,1,0,-0.1623,-0.8854,-0.0943,-1.0290,0.2944,2.3107
2017-7-16,15:9:42:366823017,viktor,1,0,-0.2852,-0.6469,-0.1286,0.1197,-0.6187,-0.7266
2017-7-16,15:9:42:566609978,viktor,1,0,-0.4073,-1.3761,-0.3811,0.7392,0.0146,-1.6035
2017-7-16,15:9:42:766610980,viktor,1,0,-0.5721,-0.6372,-0.1134,-0.0374,-1.6561,-1.2395
2017-7-16,15:9:42:966745972,viktor,1,0,-0.4231,-1.1209,-0.3554,0.1295,0.9158,0.3376
2017-7-16,15:9:43:166664004,viktor,1,0,-0.4579,-1.1661,-0.1582,-0.9806,1.2130,1.3704
2017-7-16,15:9:43:366609990,viktor,1,0,-0.1664,-0.8909,-0.0673,-1.4033,0.1147,2.1596
2017-7-16,15:9:43:566605985,viktor,1,0,-0.3122,-0.7018,-0.0785,0.1159,-0.7600,-0.9362
2017-7-16,15:9:43:766605973,viktor,1,0,-0.3571,-1.2827,-0.2444,1.5812,1.8244,-1.7775
2017-7-16,15:9:43:966638982,viktor,1,0,-0.4992,-0.7648,-0.1095,0.0433,-2.3777,-1.0206
2017-7-16,15:9:44:166643023,viktor,1,0,-0.4279,-1.0559,-0.4040,0.2943,1.4654,0.1864
2017-7-16,15:9:44:366604983,viktor,1,0,-0.4309,-1.1274,-0.1745,-0.9359,1.2300,1.4814
2017-7-16,15:9:44:565797984,viktor,1,0,-0.2036,-0.8553,-0.0715,-1.4289,0.5523,2.0722
2017-7-16,15:9:44:766605973,viktor,1,0,-0.2550,-0.6755,-0.0207,-0.3957,-1.0649,0.0501
2017-7-16,15:9:44:966611027,viktor,1,0,-0.4376,-1.0819,-0.3030,2.3111,1.5016,-3.1349
2017-7-16,15:9:45:166607975,viktor,1,0,-0.2961,-0.8796,-0.2092,-0.1430,-4.2498,-0.2328
2017-7-16,15:9:45:366617977,viktor,1,0,-0.4211,-0.9743,-0.3379,0.8598,2.2033,-0.4472
2017-7-16,15:9:45:566612005,viktor,1,0,-0.4471,-1.0891,-0.2757,-1.2403,-0.3387,1.2448
2017-7-16,15:9:45:766605973,viktor,1,0,-0.1352,-1.0575,-0.0956,-2.0160,0.4357,2.7622
2017-7-16,15:9:45:966724991,viktor,1,0,-0.2983,-0.5967,-0.0488,-0.5577,-0.1811,0.4124
2017-7-16,15:9:46:167226016,viktor,1,0,-0.4787,-0.9257,-0.3123,2.1822,1.1884,-2.7015
2017-7-16,15:9:46:366605997,viktor,1,0,-0.3344,-0.8845,-0.1924,0.1144,-3.0208,-1.0849
2017-7-16,15:9:46:566662013,viktor,1,0,-0.5039,-0.7766,-0.2919,0.6480,1.1241,-0.4792
2017-7-16,15:9:46:766664981,viktor,1,0,-0.4176,-0.9694,-0.2248,-0.8332,0.3306,1.3441
2017-7-16,15:9:46:966610014,viktor,1,0,-0.1970,-1.1225,-0.0677,-1.3013,2.2747,1.7434
2017-7-16,15:9:47:166761994,viktor,1,0,-0.3078,-0.5694,-0.0282,-0.8752,-0.9148,0.9311
2017-7-16,15:9:47:366603970,viktor,1,0,-0.4614,-1.0130,-0.3311,1.8912,0.6602,-3.0061
2017-7-16,15:9:47:566605985,viktor,1,0,-0.2690,-0.8714,-0.2033,0.0256,-4.2456,-0.4321
2017-7-16,15:9:47:766610026,viktor,1,0,-0.5799,-0.7221,-0.2918,0.7760,2.0362,-0.4460
2017-7-16,15:9:47:966606020,viktor,1,0,-0.4440,-1.0245,-0.2231,-1.1310,-0.7151,1.2725
2017-7-16,15:9:48:166822016,viktor,1,0,-0.1635,-1.1477,-0.1034,-1.0264,2.2136,1.7228
2017-7-16,15:9:48:366604983,viktor,1,0,-0.3048,-0.5259,-0.0705,-0.9558,-1.0530,1.1595
2017-7-16,15:9:48:566718995,viktor,1,0,-0.5603,-1.2932,-0.3158,1.6071,0.3929,-3.3008
2017-7-16,15:9:48:766695976,viktor,1,0,-0.1530,-0.8766,-0.2443,-0.2855,-4.0672,-0.2611
2017-7-16,15:9:48:966609001,viktor,1,0,-0.5150,-0.7672,-0.2890,0.9115,1.9571,-0.9407
2017-7-16,15:9:49:166738986,viktor,1,0,-0.3734,-1.3365,-0.3474,-1.0877,-0.5812,1.2907
2017-7-16,15:9:49:366405010,viktor,1,0,-0.1456,-1.1421,-0.0544,-1.1087,3.2982,1.5696
2017-7-16,15:9:49:566600978,viktor,1,0,-0.3154,-0.5734,-0.0488,-0.8157,-0.8294,1.1508
2017-7-16,15:9:49:766601979,viktor,1,0,-0.4032,-0.9121,-0.2701,1.5592,-0.0669,-2.8756
2017-7-16,15:9:49:966814994,viktor,1,0,-0.1705,-1.0225,-0.2680,0.3976,-2.3908,-0.4609
2017-7-16,15:9:50:166804015,viktor,1,0,-0.5801,-0.7273,-0.3042,0.8000,1.5513,-0.6132
2017-7-16,15:9:50:564743995,viktor,1,0,-0.5074,-1.3426,-0.3703,-1.1354,-0.1973,1.2449
2017-7-16,15:9:50:764617979,viktor,1,0,-0.2752,-0.5421,-0.0465,-0.7273,-0.4773,1.0164
2017-7-16,15:9:50:964752018,viktor,1,0,-0.5488,-1.0896,-0.2463,1.6992,-0.3171,-3.3253
2017-7-16,15:9:51:164668023,viktor,1,0,-0.1127,-1.1852,-0.3126,0.4175,-2.8126,-0.0826
2017-7-16,15:9:51:364607989,viktor,1,0,-0.3799,-0.8131,-0.3678,0.8021,1.6732,-0.6848
2017-7-16,15:9:51:564550995,viktor,1,0,-0.2976,-1.2355,-0.3414,-1.5500,-0.5471,0.6784
2017-7-16,15:9:51:764769971,viktor,1,0,-0.5933,-1.2007,-0.1010,-0.9015,1.0733,1.4559
2017-7-16,15:9:51:964914023,viktor,1,0,-0.2248,-0.7476,-0.0965,-0.5837,-0.1447,1.3042
2017-7-16,15:9:52:164618015,viktor,1,0,-0.4702,-0.8965,-0.2018,1.2985,-0.5841,-2.5881
2017-7-16,15:9:52:364672005,viktor,1,0,-0.3391,-1.3417,-0.3003,0.4623,0.0060,-0.5004
2017-7-16,15:9:52:565074026,viktor,1,0,-0.5044,-0.6436,-0.2206,0.0114,-0.4295,-0.7244
2017-7-16,15:9:52:764558017,viktor,1,0,-0.4376,-1.1929,-0.3338,-0.0192,1.0629,-0.0031
2017-7-16,15:9:52:964565992,viktor,1,0,-0.5300,-1.1969,-0.1913,-0.9052,1.3095,1.5907
2017-7-16,15:9:53:164550006,viktor,1,0,-0.2381,-0.7140,-0.1050,-0.8938,0.3178,1.7698
2017-7-16,15:9:53:364709973,viktor,1,0,-0.3496,-0.9258,-0.2203,0.8458,-0.6348,-2.1783
2017-7-16,15:9:53:563961982,viktor,1,0,-0.0853,-1.1107,-0.2507,0.5443,-1.3344,-0.7792
2017-7-16,15:9:53:764541983,viktor,1,0,-0.6758,-0.6754,-0.1239,0.6643,0.9614,-1.0804
2017-7-16,15:9:53:964731991,viktor,1,0,-0.3657,-1.4147,-0.3949,-1.1125,-0.1504,1.2672
2017-7-16,15:9:54:164561986,viktor,1,0,-0.5577,-1.2211,-0.0948,-0.7505,2.9163,1.1866
2017-7-16,15:9:54:364548027,viktor,1,0,-0.2440,-0.7346,-0.0711,-1.2343,-1.2276,1.5723
2017-7-16,15:9:54:564553022,viktor,1,0,-0.3775,-0.7866,-0.2273,1.1896,-0.5696,-2.6877
2017-7-16,15:9:54:764554977,viktor,1,0,-0.1683,-1.2771,-0.3518,0.5984,-1.5916,-0.3578
2017-7-16,15:9:54:964685022,viktor,1,0,-0.7041,-0.6856,-0.2790,0.8595,2.0960,-0.8359
2017-7-16,15:9:55:164556026,viktor,1,0,-0.4230,-1.3644,-0.3547,-1.3570,0.1798,1.0854
2017-7-16,15:9:55:364808976,viktor,1,0,-0.5181,-1.2289,-0.0946,-0.8019,1.9172,1.5550
2017-7-16,15:9:55:564536988,viktor,1,0,-0.1816,-0.6738,-0.1033,-0.8008,-0.5019,1.3604
2017-7-16,15:9:55:764546990,viktor,1,0,-0.4316,-0.8688,-0.2226,1.1179,-0.6391,-2.7559
2017-7-16,15:9:55:964897990,viktor,1,0,-0.2955,-1.0919,-0.2444,0.4563,-2.4009,-1.3058
2017-7-16,15:9:56:164610028,viktor,1,0,-0.5586,-0.7190,-0.2965,0.6482,0.6845,-0.6203
2017-7-16,15:9:56:364548981,viktor,1,0,-0.1684,-1.1156,-0.3790,-0.9652,-0.0901,0.8986
